Unnamed: 0,artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,presale_length,days_on_sale
8958,['Janis Ian'],2018-04-28 23:30:00,11A8vKGOJ8pbv8,Janis Ian,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,45.0,45.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3700000048'],85.25,4.0,89.0,81.0,0.4346080124,,,,,[23836.0],[46.0],23836.0,46.0,0,142,,75.0
8959,['Jorge Drexler'],2018-02-10 01:00:00,1A4ZAufGkdIkfjV,Jorge Drexler,,,PROMOTED BY VENUE,2017-10-23 16:00:00,False,Howard Theatre,38.91543378,Washington,-77.02113555,DC,35.0,35.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],74.0,16.0,529.0,66.0,0.35770198700000005,,,,,[265652.0],[71.0],265652.0,71.0,0,65,,44.0
8960,['The Musical Box'],2018-02-28 00:30:00,1AvfZfSGkn0xwNk,"THE MUSICAL BOX performs THE BLACK SHOW ""Selling England by the Pound""",,,PROMOTED BY VENUE,2017-09-29 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,45.0,45.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.5199999809'],85.25,4.0,89.0,81.0,0.4346080124,,,,,[nan],[nan],,,1,83,,68.0
8961,['Corey Smith'],2018-02-03 00:30:00,1A4ZAGIGkdHP48T,Corey Smith - In The Flex Stage!,,,PROMOTED BY VENUE,2017-09-15 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,20.0,20.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],51.0,13.0,77.0,44.0,0.4346080124,,,,,[54754.0],[56.0],54754.0,56.0,0,58,,82.0
8962,['Lee Ann Womack'],2018-03-23 23:30:00,16vfZfgJfG7gstg,Lee Ann Womack,,,PROMOTED BY VENUE,2017-11-03 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,35.0,35.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5199999809'],75.0,8.0,152.0,66.0,0.4346080124,,,,,[128305.0],[59.0],128305.0,59.0,0,106,,33.0
8963,['Rachelle Ferrell'],2018-03-03 00:30:00,1AvfZfUGkD7MNBK,Rachelle Ferrell,,,PROMOTED BY VENUE,2017-11-17 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],110.0,2.0,110.0,110.0,0.4346080124,,,,,[25279.0],[40.0],25279.0,40.0,0,86,,19.0
8964,"['Tommy Emmanuel', 'Rodney Crowell']",2018-02-08 00:30:00,1A4ZAGIGkdDGPCD,Tommy Emmanuel Cgp With Special Guest Rodney Crowell,,,PROMOTED BY VENUE,2017-09-15 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5', '0.5']",110.0,8.0,131.0,102.0,0.4346080124,,,,,"[61387.0, 17665.0]","[53.0, 50.0]",39526.0,51.5,0,63,,82.0
8965,['Jeffrey Osborne'],2018-02-24 00:30:00,1AvfZfVGknI9wwr,Jeffrey Osborne,,,PROMOTED BY VENUE,2017-10-13 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,79.5,79.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],139.5,6.0,146.0,132.0,0.4346080124,,,,,[80571.0],[53.0],80571.0,53.0,0,79,,54.0
8966,['Maysa'],2018-02-04 00:30:00,1A4ZAueGkd1cdlI,Maysa,,,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,65.0,65.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],116.0,4.0,122.0,111.0,0.4346080124,,,,,[10095.0],[43.0],10095.0,43.0,0,59,,61.0
8967,['Mike & the Mechanics'],2018-03-27 23:30:00,15vfZfSFaogJd,Mike & the Mechanics,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,45.0,45.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],85.5,4.0,89.0,81.0,0.4346080124,,,,,[83948.0],[62.0],83948.0,62.0,0,110,,75.0
8968,['Rachelle Ferrell'],2018-03-04 00:30:00,1AvfZfUGkDAfdBL,Rachelle Ferrell,,,PROMOTED BY VENUE,2017-11-17 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],110.0,2.0,110.0,110.0,0.4346080124,,,,,[25279.0],[40.0],25279.0,40.0,0,87,,19.0
8969,['Eric Roberson'],2018-02-17 00:30:00,1A4ZAuEGkd7LS5k,Eric Roberson,,,PROMOTED BY VENUE,2017-11-10 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],103.0,3.0,105.0,100.0,0.4346080124,,,,,[44079.0],[53.0],44079.0,53.0,0,72,,26.0
8970,['Madeleine Peyroux'],2018-05-03 23:30:00,1AvfZfVGkSshAeg,Madeleine Peyroux,,,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,50.5,50.5,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],96.0,8.0,117.0,89.0,0.4346080124,,,,,[149144.0],[66.0],149144.0,66.0,0,147,,47.0
8971,['Marty Stuart'],2018-04-06 23:30:00,1AvfZfSGkS6JSHK,Marty Stuart & His Fabulous Superlatives,,,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5799999833'],110.0,6.0,237.0,102.0,0.4346080124,,,,,[21501.0],[50.0],21501.0,50.0,0,120,,61.0
8972,['Phil Vassar'],2018-02-16 00:30:00,1avfZfM8vqzZd2F8,Phil Vassar,,,PROMOTED BY VENUE,2017-12-01 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,45.0,45.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],88.0,2.0,89.0,87.0,0.4346080124,,,,,[62077.0],[57.0],62077.0,57.0,0,71,,5.0
8973,['Will Downing'],2018-02-12 00:30:00,164ZAGwZKZA8kF2A,Will Downing,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,75.0,75.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],131.0,5.0,137.0,125.0,0.4346080124,,,,,[50971.0],[50.0],50971.0,50.0,0,67,,75.0
8974,['Los Lobos'],2018-04-19 23:30:00,1AvfZfgGkX_Loxv,Los Lobos,,,PROMOTED BY VENUE,2017-11-03 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,49.5,49.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5'],93.5,4.0,96.0,88.0,0.4346080124,,,,,[45956.0],[58.0],45956.0,58.0,0,133,,33.0
8975,['The Fab Four - The Ultimate Tribute'],2018-03-31 00:00:00,1AvfZfMGkYieOxi,The Fab Four- The Ultimate Tribute To The Beatles,2017-12-01 03:00:00,2017-11-29 15:00:00,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,43.0,27.5,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4900000095'],261.1799926758,20.0,499.0,115.0,0.6027579904,566.98,79.3,21.0,80.0,[nan],[nan],,,1,114,1.0,5.0
8976,['The Fab Four - The Ultimate Tribute'],2018-03-31 00:00:00,1AvfZfMGkYieOxi,The Fab Four- The Ultimate Tribute To The Beatles,2017-12-01 03:00:00,2017-11-29 15:00:00,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,43.0,27.5,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4900000095'],261.1799926758,20.0,499.0,115.0,0.6027579904,566.98,79.3,21.0,80.0,[nan],[nan],,,1,114,1.0,5.0
8977,['The Fab Four - The Ultimate Tribute'],2018-03-31 00:00:00,1AvfZfMGkYieOxi,The Fab Four- The Ultimate Tribute To The Beatles,2017-12-01 03:00:00,2017-11-29 15:00:00,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,43.0,27.5,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4900000095'],261.1799926758,20.0,499.0,115.0,0.6027579904,566.98,79.3,21.0,80.0,[nan],[nan],,,1,114,1.0,5.0
8979,['Keiko Matsui'],2018-02-26 00:30:00,1AvfZfVGkwX-dws,Keiko Matsui,,,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,45.0,45.0,New Age,New Age,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],85.0,4.0,89.0,80.0,0.4346080124,,,,,[12659.0],[51.0],12659.0,51.0,0,81,,47.0
8980,"[""Four Bitchin' Babes""]",2018-03-11 00:30:00,1AvfZfSGkn0UeNi,Four Bitchin' Babes,,,PROMOTED BY VENUE,2017-09-29 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,35.0,35.0,Folk,Folk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3700000048'],71.6699981689,6.0,75.0,66.0,0.4346080124,,,,,[202.0],[4.0],202.0,4.0,0,94,,68.0
8981,"['Herb Alpert', 'Lani Hall']",2018-04-29 23:30:00,1avfZfM8daIZd25d,Herb Alpert & Lani Hall,,,PROMOTED BY VENUE,2017-12-01 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,65.0,65.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4799999893', '0.4900000095']",119.5,2.0,122.0,117.0,0.4346080124,,,,,"[35186.0, 1875.0]","[53.0, 34.0]",18530.5,43.5,0,143,,5.0
8982,['The Association'],2018-02-21 00:30:00,1AvfZfSGknNEx-W,The Association,,,PROMOTED BY VENUE,2017-09-29 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,39.5,39.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],78.0,4.0,81.0,72.0,0.4346080124,,,,,[31959.0],[50.0],31959.0,50.0,0,76,,68.0
8983,['Tower of Power'],2018-06-23 23:30:00,1AvfZfVGkYd44pD,Tower of Power,2018-06-16 23:30:00,2017-10-20 16:00:00,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],102.0,4.0,105.0,96.0,0.4346080124,,,,,[90008.0],[55.0],90008.0,55.0,0,198,239.0,47.0
8984,['Don McLean'],2018-04-14 23:30:00,1AvfZfUGkD9I0fU,Don McLean,,,PROMOTED BY VENUE,2017-11-17 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],104.5,2.0,105.0,104.0,0.4346080124,,,,,[135911.0],[66.0],135911.0,66.0,0,128,,19.0
8985,"['Arlo Guthrie', 'Sarah Lee Guthrie']",2018-02-19 00:30:00,16vfZfSFFG7Y4PY,Arlo Guthrie Re:Generation Tour,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,65.0,65.0,Folk,Folk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],116.0,4.0,122.0,111.0,0.4346080124,,,,,"[37755.0, 275.0]","[50.0, 8.0]",19015.0,29.0,0,74,,75.0
8986,['Tower of Power'],2018-06-22 23:30:00,1AvfZfVGkYdZgpc,Tower of Power,2018-06-15 23:30:00,2017-10-20 16:00:00,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],101.25,4.0,105.0,96.0,0.4346080124,,,,,[90008.0],[55.0],90008.0,55.0,0,197,238.0,47.0
8987,['Under the Streetlamp'],2018-05-10 23:30:00,1AvfZfwGkHAKp5i,Under the Streetlamp,,,PROMOTED BY VENUE,2017-09-17 04:01:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,49.5,49.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],94.4000015259,5.0,97.0,92.0,0.4346080124,,,,,[433.0],[21.0],433.0,21.0,0,154,,80.0
8989,"['Dashboard Confessional', 'Beach Slang']",2018-03-31 22:30:00,1kA8vKqvGA5k_en,Dashboard Confessional,2017-12-08 04:00:00,2017-12-05 16:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,33.6,33.6,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5', '0.4199999869']",136.5,85.0,294.0,78.0,0.5515459776,277.3,71.74,26.0,119.0,"[219711.0, 23679.0]","[65.0, 46.0]",121695.0,55.5,0,114,2.0,-2.0
8991,['Todd Snider'],2018-02-02 00:30:00,1AvfZfMGkwj1sQK,Todd Snider,,,PROMOTED BY VENUE,2017-12-01 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],,,,,0.4346080124,,,,,[26601.0],[47.0],26601.0,47.0,0,57,,5.0
8992,"['The Manhattans', 'Gerald Alston']",2018-03-17 23:30:00,1AvfZfUGkDAmNDe,The Manhattans featuring Gerald Alston,,,PROMOTED BY VENUE,2017-11-17 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,49.5,49.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.400000006']",95.0,2.0,96.0,94.0,0.4346080124,,,,,"[92866.0, 866.0]","[56.0, 20.0]",46866.0,38.0,0,100,,19.0
8993,['Jeffrey Osborne'],2018-02-23 00:30:00,1AvfZfVGknIAxwF,Jeffrey Osborne,,,PROMOTED BY VENUE,2017-10-13 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,79.5,79.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],139.5,6.0,146.0,132.0,0.4346080124,,,,,[80571.0],[53.0],80571.0,53.0,0,78,,54.0
8996,['Cleve Francis'],2018-03-31 23:30:00,1A4ZAuEGkd7YN5Q,Cleve Francis,,,PROMOTED BY VENUE,2017-11-10 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,35.0,35.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],72.5,4.0,75.0,66.0,0.4346080124,,,,,[101.0],[8.0],101.0,8.0,0,114,,26.0
8998,['Walker Hayes'],2018-02-04 01:30:00,1A4ZACvGkd6pN9A,Walker Hayes,2018-01-29 22:00:00,2017-12-06 18:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,15.0,15.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5899999738'],166.0,11.0,529.0,77.0,0.5515459776,,,,,[15930.0],[68.0],15930.0,68.0,0,59,54.0,-2.0
9003,"['Brantley Gilbert', 'Aaron Lewis', 'Josh Phillips']",2018-02-16 00:00:00,1AvfZfVGkmIvdlb,Brantley Gilbert: The One's That Like Me Tour,2017-11-10 03:00:00,2017-11-07 15:00:00,FRANK PRODUCTIONS,2017-11-10 15:00:00,False,EagleBank Arena,38.8330513,Fairfax,-77.3098503,VA,59.75,34.75,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5799999833', '0.6100000143']",92.0,1196.0,548.0,48.0,0.6500340104,575.04,49.3,281.0,1092.0,"[809217.0, 123170.0, 522.0]","[75.0, 63.0, 31.0]",310969.6666666667,56.333333333333336,0,71,2.0,26.0
9004,"['The Stylistics', 'The Emotions', 'The Delfonics', 'Blue Magic', 'The Manhattans']",2018-02-17 01:00:00,1AvfZfgGknm8x7D,VALENTINE'S DAY SOUL JAM,2017-11-09 04:59:00,2017-11-08 19:00:00,NORTH AMERICAN ENTERTAINMENT GROUP,2017-11-10 15:00:00,False,DAR Constitution Hall,38.8934837,Washington,-77.0417491,DC,125.0,49.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.5299999714', '0.3899999857', '0.5500000119', '0.5', '0.4799999893']",132.0,348.0,493.0,87.0,0.667904973,517.25,98.5,37.0,183.0,"[138228.0, 81871.0, 99464.0, 37339.0, 92866.0]","[57.0, 65.0, 55.0, 44.0, 56.0]",89953.6,55.4,0,72,0.0,26.0
9006,"['A$AP Ferg', 'Denzel Curry']",2018-03-02 01:00:00,1A4ZACvGkdKndPQ,FERG presents Mad Man Tour,2017-12-08 14:00:00,2017-12-07 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,30.0,30.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,153.7,81.7,7.0,37.0,"[847262.0, 321681.0]","[87.0, 72.0]",584471.5,79.5,0,85,0.0,-2.0
9011,['Widespread Panic'],2018-03-16 00:00:00,1AvfZfUGkX-J3PI,Widespread Panic,,,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,62.73,62.73,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],272.0,47.0,448.0,190.0,0.698702991,468.87,186.81,15.0,60.0,[86172.0],[57.0],86172.0,57.0,0,99,,-2.0
9012,['Morgan Wallen'],2018-03-16 00:00:00,1avfZfz8yaVZd2CC,Morgan Wallen,2017-12-15 03:00:00,2017-12-12 15:00:00,LIVE NATION MUSIC,2017-12-15 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,15.0,15.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5099999905'],231.0,6.0,529.0,154.0,0.5515459776,,,,,[11056.0],[66.0],11056.0,66.0,0,99,2.0,-9.0
9014,['The Oak Ridge Boys'],2018-03-16 23:30:00,1A4ZAC7GkdaON0u,The Oak Ridge Boys 'Shine The Light Tour',,,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],,,,,0.4346080124,,,,,[76257.0],[55.0],76257.0,55.0,0,99,,-2.0
9015,['Widespread Panic'],2018-03-17 00:00:00,1AvfZfUGkXx4eE4,Widespread Panic,,,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,62.73,62.73,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],287.0,47.0,448.0,190.0,0.698702991,468.87,186.81,16.0,64.0,[86172.0],[57.0],86172.0,57.0,0,100,,-2.0
9016,['Widespread Panic'],2018-03-18 00:00:00,1AvfZfUGkXxDwIG,Widespread Panic,,,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,62.73,62.73,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],287.0,47.0,448.0,190.0,0.698702991,6002.5,186.81,16.0,62.0,[86172.0],[57.0],86172.0,57.0,0,101,,-2.0
9019,"['Big K.R.I.T.', 'Ty Dolla $ign']",2018-03-23 00:00:00,1A4ZAusGkeUmS51,BIG K.R.I.T. with Ty Dolla $ign + added guests,2017-12-01 03:00:00,2017-11-30 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,32.5,32.5,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.5400000215']",158.0,42.0,244.0,72.0,0.5515459776,229.3,68.48,14.0,64.0,"[232185.0, 1222335.0]","[73.0, 93.0]",727260.0,83.0,0,106,0.0,5.0
9023,"['New Politics', 'Dreamers', 'The Wrecks']",2018-03-26 23:30:00,1A4ZACvGkeyOSvM,New Politics,2017-12-08 03:00:00,2017-12-06 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5299999714', '0.4399999976']",230.0,7.0,529.0,84.0,0.5515459776,158.5,56.5,6.0,26.0,"[166758.0, 23841.0, 19419.0]","[62.0, 61.0, 51.0]",70006.0,58.0,0,109,1.0,-2.0
9025,['Side Street Strutters Jazz Band'],2018-04-04 23:30:00,1AvfZfMGkRuaeDN,Hagerstown Comm. Concert Presents The Side Street Strutters,,,PROMOTED BY VENUE,2017-11-27 21:35:00,False,The Maryland Theatre,39.641428,Hagerstown,-77.72091,MD,25.0,25.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],151.6000061035,10.0,532.0,47.0,0.516372025,,,,,[nan],[nan],,,1,118,,9.0
9026,"['Richard Thompson', 'Joan Shelley']",2018-04-04 23:30:00,1A4ZAC7GkdkTN-E,Richard Thompson (Solo Acoustic) with Joan Shelley,,,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,69.5,69.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.5400000215']",,,,,0.4346080124,,,,,"[30195.0, 8079.0]","[52.0, 51.0]",19137.0,51.5,0,118,,-2.0
9027,['Ronnie Milsap'],2018-04-05 23:30:00,1A4ZAC7GkdkQN-e,Ronnie Milsap,,,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],,,,,0.4346080124,,,,,[74633.0],[55.0],74633.0,55.0,0,119,,-2.0
9031,['Brian Culbertson'],2018-04-23 23:30:00,1kA8vK-aGA23-TU,"Brian Culbertson - ""Colors of Love"" Tour",2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],,,,,0.4346080124,,,,,[32909.0],[52.0],32909.0,52.0,0,137,1.0,-2.0
9032,['Brian Culbertson'],2018-04-24 23:30:00,1A4ZAC7GkeONwdU,"Brian Culbertson - ""Colors of Love"" Tour",2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],,,,,0.4346080124,,,,,[32909.0],[52.0],32909.0,52.0,0,138,1.0,-2.0
9033,['Brian Culbertson'],2018-04-25 23:30:00,1A4ZAC7Gke-hxAw,"Brian Culbertson - ""Colors of Love"" Tour",2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],,,,,0.4346080124,,,,,[32909.0],[52.0],32909.0,52.0,0,139,1.0,-2.0
9036,['Tom Jones'],2018-05-07 00:00:00,17A8v3G6GbvUeXW,Tom Jones,2017-06-23 02:00:00,2017-06-22 14:00:00,LIVE NATION MUSIC,2017-06-23 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,113.64,63.18,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5299999714'],191.0,275.0,932.0,114.0,0.698702991,974.21,118.78,46.0,166.0,[194433.0],[65.0],194433.0,65.0,0,151,0.0,166.0
9037,['Khalid'],2018-06-06 00:00:00,1AvfZfMGkwj2sQb,Khalid: The Roxy Tour,2018-05-30 02:00:00,2017-12-02 15:00:00,LIVE NATION MUSIC,2017-12-02 15:00:00,False,Pier Six Pavilion,39.284033,Baltimore,-76.604426,MD,64.95,36.95,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.7099999785'],168.0,378.0,974.0,79.0,0.6350960135,1026.63,79.56,101.0,327.0,[1159368.0],[98.0],1159368.0,98.0,0,181,178.0,4.0
